"","identity","degree","betweenness","eigenvector","Kingdom","Phylum","Class","Order","Family","Genus"
"1699624","Psychrobacter sp. P11G5",10,71660,3.87961350118074e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Psychrobacter"
"40324","Stenotrophomonas maltophilia",10,59394,1.67751666689675e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas"
"56448","Xanthomonas arboricola",10,91531,7.17959633743956e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Xanthomonas"
"2675053","Thiosulfativibrio zosterae",10,70241,1.66289744874645e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Piscirickettsiaceae","Thiosulfativibrio"
"651","Aeromonas media",10,100861,2.95708254895169e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Aeromonas"
"2591606","Microbulbifer sp. GL-2",10,72552,2.10862817097725e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Microbulbiferaceae","Microbulbifer"
"1971488","Candidatus Nardonella endosymbiont of Pachyrhynchus infernalis",10,51220,0.000271365897863319,"Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylococcaceae","Candidatus Nardonella"
"83564","Desulfosarcina ovata",10,72101,3.44405788359848e-06,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae","Desulfosarcina"
"288000","Bradyrhizobium sp. BTAi1",10,62999,2.36268577965401e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium"
"349221","Micavibrio aeruginosavorus",10,71010,7.93993336502526e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Candidatus Deianiraeaceae","Micavibrio"
"1581557","Candidatus Methylopumilus planktonicus",10,77341,3.26829131796086e-05,"Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Methylophilaceae","Candidatus Methylopumilus"
"1231","Nitrosospira multiformis",10,61512,3.29122909130802e-05,"Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","Nitrosospira"
"389348","Candidatus Protochlamydia naegleriophila",10,65676,8.48301742833212e-06,"Bacteria","Chlamydiae","Chlamydiia","Parachlamydiales","Parachlamydiaceae","Candidatus Protochlamydia"
"2732590","Candidatus Vesicomyosocius sp. SY067_SCS001",10,56335,9.7172097413288e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Orbales","Orbaceae","Candidatus Vesicomyosocius"
"1853699","Halorubrum sp. CBA1229",10,62136,2.17044932866049e-06,"Archaea","Euryarchaeota","Halobacteria","Haloferacales","Halorubraceae","Halorubrum"
"1118202","Cruoricaptor ignavus",9,42296,2.97996411422932e-06,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Cruoricaptor"
"1796620","Acutalibacter muris",9,33455,3.37267283023422e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Acutalibacter"
"2734","Symbiobacterium thermophilum",9,62052,9.26002997579428e-06,"Bacteria","Firmicutes","Clostridia","Clostridiales","Symbiobacteriaceae","Symbiobacterium"
"712528","Selenomonas sp. oral taxon 126",9,52218,2.01305838724903e-05,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Selenomonadaceae","Selenomonas"
"1884263","Selenomonas sp. oral taxon 920",9,42338,3.3997603491195e-05,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Selenomonadaceae","Selenomonas"
"414771","Paenibacillus donghaensis",9,49181,4.55990993418307e-06,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"2762563","Sporosarcina sp. resist",9,68746,3.64285415922715e-06,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Sporosarcina"
"35787","Limosilactobacillus Lactobacillus pontis",9,41152,1.85288194890758e-06,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus"
"2695266","Streptomyces sp. HM190",9,70534,3.43536889594467e-06,"Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"2055160","Kyrpidia spormannii",9,41721,4.4368888050663e-06,"Bacteria","Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Kyrpidia"
"2653200","Streptomyces phaeolivaceus",9,50708,2.30384622507005e-06,"Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"285570","Streptomyces asterosporus",9,39864,5.66487781059818e-06,"Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"2600320","Nesterenkonia sp. NBAIMH1",9,53182,1.09412201754668e-06,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Nesterenkonia"
"2220095","Cryobacterium soli",9,29766,5.67660920440483e-05,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Cryobacterium"
"117567","Mycolicibacterium frederiksbergense",9,26838,7.63844455541883e-07,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycolicibacterium"
"1936029","Mycobacterium sp. MS1601",9,35346,2.49341111957319e-06,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium"
"2599641","Corynebacterium sp. sy039",9,61419,9.51032876699043e-05,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium"
"156976","Corynebacterium riegelii",9,68441,1.88901664726015e-05,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium"
"1050174","Corynebacterium epidermidicanis",9,38530,2.40461133109966e-06,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium"
"2161816","Tessaracoccus timonensis",9,57239,3.26109918997063e-06,"Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Tessaracoccus"
"129921","Amycolatopsis keratiniphila",9,86647,0.000185779448430356,"Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Amycolatopsis"
"1912795","Actinomyces tangfeifanii",9,55124,2.88436626277572e-06,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces"
"61635","Acholeplasma brassicae",9,65916,7.25644013864824e-06,"Bacteria","Tenericutes","Mollicutes","Acholeplasmatales","Acholeplasmataceae","Acholeplasma"
"2572090","Nostoc sp. TCL240-02",9,61166,5.92882955853654e-06,"Bacteria","Cyanobacteria","","Nostocales","Nostocaceae","Nostoc"
"1442557","Synechococcus sp. ROS8604",9,43714,3.61925108800691e-06,"Bacteria","Cyanobacteria","","Synechococcales","Synechococcaceae","Synechococcus"
"1173025","Geitlerinema sp. PCC 7407",9,69357,3.11786233875695e-06,"Bacteria","Cyanobacteria","","Oscillatoriales","Coleofasciculaceae","Geitlerinema"
"980427","Deinococcus wulumuqiensis",9,66720,3.16801059108527e-05,"Bacteria","Deinococcus-Thermus","Deinococci","Deinococcales","Deinococcaceae","Deinococcus"
"69218","Enterobacter cancerogenus",9,56801,4.29602075501739e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter"
"2681984","Erwinia sp. J780",9,71898,3.12331621387055e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Erwinia"
"40577","Xenorhabdus poinarii",9,46402,2.90933915642115e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Morganellaceae","Xenorhabdus"
"2774460","Pseudomonas sp. IzPS23",9,62372,5.69143739747635e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"2004650","Acinetobacter chinensis",9,37101,1.53211492583874e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter"
"680279","Agarivorans gilvus",9,73116,2.32436200928332e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Agarivorans"
"47735","Bibersteinia trehalosi",9,71628,8.54237476733195e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Bibersteinia"
"128780","Stenotrophomonas acidaminiphila",9,42213,1.36754981839746e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas"
"1605891","Lysobacter maris",9,42632,6.44123091597171e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Lysobacter"
"2511995","Pseudolysobacter antarcticus",9,62925,1.21716310558414e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Pseudolysobacter"
"2675054","Thiosulfatimonas sediminis",9,50594,6.13049385457932e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Piscirickettsiaceae","Thiosulfatimonas"
"92245","Thiomicrospira aerophila",9,64846,8.82250533777914e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Piscirickettsiaceae","Thiomicrospira"
"2746060","Legionella sp. PC1000",9,68502,1.65077985518163e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella"
"2579250","Nautilia sp. PV-1",9,61685,4.35570055362504e-06,"Bacteria","Proteobacteria","Epsilonproteobacteria","Nautiliales","Nautiliaceae","Nautilia"
"881","Desulfovibrio vulgaris",9,16984,6.71100203864623e-05,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio"
"2267833","Rhizobium oryzihabitans",9,48514,9.43129374672624e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Rhizobium"
"373","Agrobacterium vitis",9,73960,8.32438527832425e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Agrobacterium"
"71433","Mesorhizobium amorphae",9,64036,7.25771752519924e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Mesorhizobium"
"244596","Hoeflea phototrophica",9,60560,4.4780863336664e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Hoeflea"
"2759660","Bartonella sp. HY038",9,86146,4.47133219634852e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bartonellaceae","Bartonella"
"717785","Hyphomicrobium sp. MC1",9,47861,3.87596628443148e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium"
"2233851","Blastochloris tepida",9,53337,1.52880551681621e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Blastochloris"
"529","Ochrobactrum anthropi",9,50568,5.06842535831503e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Brucellaceae","Ochrobactrum"
"444444","Chelatococcus daeguensis",9,72751,3.0672423988395e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Chelatococcaceae","Chelatococcus"
"664426","Sulfitobacter sp. BSw21498",9,76184,5.09202765723641e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Sulfitobacter"
"1045317","Sphingomonas lutea",9,45563,1.29238840751138e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"1891279","Thalassospira indica",9,67941,5.07436280649797e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Thalassospira"
"431306","Acetobacter ghanensis",9,52450,5.84399783260298e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Acetobacter"
"164546","Cupriavidus taiwanensis",9,25703,5.58133198193913e-06,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Cupriavidus"
"656179","Pandoraea faecigallinarum",9,36297,2.83280132596342e-05,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Pandoraea"
"2282475","Achromobacter sp. B7",9,71606,7.0194990043858e-06,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Achromobacter"
"864828","Massilia umbonata",9,63201,8.25456137523177e-06,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia"
"490","Neisseria sicca",9,37372,4.81247679394281e-06,"Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Neisseria"
"1981880","Denitratisoma sp. DHT3",9,53096,6.98441527717873e-06,"Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Sterolibacteriaceae","Denitratisoma"
"2764326","Fusobacterium sp. NSJ-57",9,20059,0.000127270716369887,"Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium"
"125","Pirellula staleyi",9,47746,1.43140756696598e-05,"Bacteria","Planctomycetes","Planctomycetia","Pirellulales","Pirellulaceae","Pirellula"
"1936003","Anaerohalosphaera lusitana",9,88927,5.0945047293758e-06,"Bacteria","Planctomycetes","Phycisphaerae","Sedimentisphaerales","Anaerohalosphaeraceae","Anaerohalosphaera"
"63363","Aquifex aeolicus",9,63418,5.63764226473009e-06,"Bacteria","Aquificae","Aquificae","Aquificales","Aquificaceae","Aquifex"
"330214","Nitrospira defluvii",9,43559,5.29678353523629e-06,"Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Nitrospira"
"180","Leptospirillum ferrooxidans",9,70686,2.81221501343084e-05,"Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Leptospirillum"
"745377","Natrarchaeobaculum aegyptiacum",9,65077,1.67845480999402e-05,"Archaea","Euryarchaeota","Halobacteria","Natrialbales","Natrialbaceae","Natrarchaeobaculum"
"985052","Vulcanisaeta moutnovskia",9,62751,0.000115365862725055,"Archaea","Crenarchaeota","Thermoprotei","Thermoproteales","Thermoproteaceae","Vulcanisaeta"
"376805","Phocaeicola salanitronis",8,26094,1.6991313098093e-06,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola"
"52227","Prevotella dentalis",8,12799,8.14365034833257e-06,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"889453","Alkalitalea saponilacus",8,28318,3.43759512431735e-07,"Bacteria","Bacteroidetes","Bacteroidia","Marinilabiliales","Marinilabiliaceae","Alkalitalea"
"1336794","Formosa sp. Hel1_33_131",8,70041,4.07394602251181e-06,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Formosa"
"2162713","Flavobacterium magnum",8,47090,2.50289425342381e-06,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"2487064","Chryseobacterium sp. G0186",8,51661,1.49965760141458e-05,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium"
"2520506","Spirosoma sp. KCTC 42546",8,32293,6.63561271928895e-07,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Spirosoma"
"2027860","Mucilaginibacter rubeus",8,33484,8.49520136557362e-07,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter"
"2721621","Caproiciproducens sp. 7D4C2",8,13875,1.3556015675929e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Caproiciproducens"
"2724150","Romboutsia sp. CE17",8,19668,1.09954606188984e-06,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Romboutsia"
"35701","Heliobacterium modesticaldum",8,42377,1.00983987900121e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Heliobacteriaceae","Heliobacterium"
"187327","Acidaminococcus intestini",8,27539,1.690283465879e-06,"Bacteria","Firmicutes","Negativicutes","Acidaminococcales","Acidaminococcaceae","Acidaminococcus"
"158847","Megamonas hypermegale",8,42503,2.46535414068949e-05,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Selenomonadaceae","Megamonas"
"1536773","Paenibacillus sp. FSL R7-0331",8,27663,1.79966025421699e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"340146","Exiguobacterium mexicanum",8,35969,9.72360573608401e-06,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Exiguobacterium"
"1358","Lactococcus lactis",8,31628,0.000198422311732354,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Lactococcus"
"1579","Lactobacillus acidophilus",8,28822,1.93357157225101e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus"
"1597","Lacticaseibacillus paracasei",8,15281,5.30469180509249e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lacticaseibacillus"
"2702","Gardnerella vaginalis",8,51573,2.69392140917061e-06,"Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Gardnerella"
"78258","Parascardovia denticolens",8,34657,0.000326701239874536,"Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Parascardovia"
"1911","Streptomyces griseus",8,40097,9.4135560765658e-06,"Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"1915","Streptomyces lincolnensis",8,56528,4.76590569747836e-05,"Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"1930764","Sporosarcina sp. P33",8,42743,2.72488285417395e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Sporosarcina"
"2732249","Gemmatimonas sp. TET16",8,47283,3.76547406595192e-06,"Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas"
"2596912","Glaciihabitans sp. INWT7",8,53722,1.70146694819744e-06,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Glaciihabitans"
"1868325","Prosthecochloris sp. CIB 2401",8,59970,4.40243955517686e-06,"Bacteria","Chlorobi","Chlorobia","Chlorobiales","Chlorobiaceae","Prosthecochloris"
"1078471","Serinicoccus profundi",8,77074,8.01035311274197e-05,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae","Serinicoccus"
"2714935","Leucobacter sp. HDW9C",8,41494,8.32633277288848e-05,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Leucobacter"
"1810","Mycolicibacterium vaccae",8,45293,9.32784986733836e-06,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycolicibacterium"
"1797","Mycolicibacterium thermoresistibile",8,80607,1.38439235890688e-05,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycolicibacterium"
"193462","Streptomyces niveus",8,61832,5.48308661393707e-06,"Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"1768","Mycobacterium kansasii",8,31380,0.000262443195037624,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium"
"161895","Corynebacterium phocae",8,49903,7.03355360260239e-06,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium"
"28028","Corynebacterium flavescens",8,85819,1.12013160825279e-05,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium"
"2506452","Corynebacterium suranareeae",8,44426,5.89963545796299e-06,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium"
"2589074","Nocardioides sp. KUDC 5002",8,48267,7.08936937965849e-06,"Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"2736757","Nocardioides sp. MC1495",8,47132,4.63732914977405e-05,"Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"2712223","Nocardioides anomalus",8,29202,2.1473869969458e-06,"Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"75385","Micropruina glycogenica",8,52710,3.46161533026325e-06,"Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Micropruina"
"285665","Micromonospora coriariae",8,39908,6.58627125484708e-06,"Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Micromonospora"
"47853","Micromonospora carbonacea",8,53369,4.50689728787507e-06,"Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Micromonospora"
"1690815","Pseudonocardia sp. HH130630-07",8,21137,4.14509521010429e-06,"Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia"
"1804986","Amycolatopsis albispora",8,39307,0.000159858693541704,"Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Amycolatopsis"
"1659","Actinomyces israelii",8,53983,1.85884957877568e-05,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces"
"1960083","Actinomyces gaoshouyii",8,27307,0.00251828340478211,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces"
"106370","Frankia casuarinae",8,47295,1.10124206723372e-05,"Bacteria","Actinobacteria","Actinobacteria","Frankiales","Frankiaceae","Frankia"
"1884905","Candidatus Planktophila versatilis",8,41548,6.85433883535177e-06,"Bacteria","Actinobacteria","Actinobacteria","Candidatus Nanopelagicales","Candidatus Nanopelagicaceae","Candidatus Planktophila"
"74426","Collinsella aerofaciens",8,81650,0.000762946184250685,"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella"
"35757","Corynebacterium cystitidis",8,39148,2.43796845377374e-06,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium"
"216937","Spiroplasma floricola",8,66459,3.6371274549304e-06,"Bacteria","Tenericutes","Mollicutes","Entomoplasmatales","Spiroplasmataceae","Spiroplasma"
