"","identity","degree","betweenness","eigenvector","Kingdom","Phylum","Class","Order","Family","Genus"
"1656","Actinomyces viscosus",8,47669,6.18345101463055e-07,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces"
"53461","Nakamurella multipartita",8,105004,2.59665789384978e-07,"Bacteria","Actinobacteria","Actinobacteria","Nakamurellales","Nakamurellaceae","Nakamurella"
"562","Escherichia coli",8,26899,2.91969658221586e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia"
"1280","Staphylococcus aureus",8,69750,5.73131436241356e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus"
"29571","Halomonas subglaciescola",8,233268,1.68137516761736e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas"
"58180","Desulfovibrio alaskensis",8,72912,2.27370915282615e-05,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio"
"851","Fusobacterium nucleatum",8,32116,0.00016781442609073,"Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium"
"2650158","Bacteroides sp. HF-5141",7,6358,1,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"290053","Bacteroides helcogenes",7,17343,0.231396107494372,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"28112","Tannerella forsythia",7,31114,0.02004752686771,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Tannerella"
"28131","Prevotella intermedia",7,17284,0.00189003094184488,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"839","Prevotella ruminicola",7,12870,0.00266785173249568,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"36874","Porphyromonas cangingivalis",7,37167,0.00162665156175701,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas"
"2739062","Flavobacterium sp. M31R6",7,162305,0.000363224375849107,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"1179672","Flavobacterium sp. KBS0721",7,31750,7.89675834189713e-07,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"2614441","Flavobacterium sp. LPB0248",7,58365,9.11349852816631e-06,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"76594","Cellulophaga baltica",7,34360,9.44327081402713e-05,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Cellulophaga"
"2583851","Elizabethkingia sp. JS20170427COW",7,169493,0.000108251649604066,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Elizabethkingia"
"2779518","Blautia sp. LZLJ-3",7,22846,0.000121755853863358,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia"
"29370","Lacrimispora sphenoides",7,53225,0.000569594491751229,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lacrimispora"
"617123","Lachnoanaerobaculum umeaense",7,73672,8.5010321976007e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoanaerobaculum"
"253239","Ethanoligenens harbinense",7,77008,0.000189885801946622,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ethanoligenens"
"2724150","Romboutsia sp. CE17",7,9716,6.01628992647224e-07,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Romboutsia"
"46867","Clostridium chauvoei",7,37947,6.82391696097204e-07,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium"
"29322","Eubacterium [Eubacterium] cellulosolvens",7,46584,8.29567627389617e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium"
"55205","Caldicellulosiruptor owensensis",7,82458,9.32102786752906e-07,"Bacteria","Firmicutes","Clostridia","Thermoanaerobacterales","Thermoanaerobacterales Family III. Incertae Sedis","Caldicellulosiruptor"
"712528","Selenomonas sp. oral taxon 126",7,138023,7.86956563810631e-06,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Selenomonadaceae","Selenomonas"
"1536772","Paenibacillus sp. FSL R7-0273",7,84119,7.73049236099571e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"79209","Desulfosporosinus meridiei",7,52265,1.63442959868883e-06,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","Desulfosporosinus"
"59843","Paenibacillus glucanolyticus",7,152290,9.6982773390084e-07,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"2760090","Bacillus sp. PAMC26568",7,36160,1.59355886518381e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"28037","Streptococcus mitis",7,9374,1.49816852274603e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"853","Faecalibacterium prausnitzii",7,131249,2.53237029613256e-06,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium"
"97478","Limosilactobacillus Lactobacillus mucosae",7,118272,9.08791436408318e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Limosilactobacillus"
"1765219","Bifidobacterium eulemuris",7,237348,4.53166638963963e-06,"Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"1888","Streptomyces albus",7,63819,6.73922814783086e-08,"Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces"
"46351","Mycolicibacterium hassiacum",7,92325,3.40847699846208e-07,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycolicibacterium"
"2683590","Diaminobutyricimonas sp. LJ205",7,93224,5.98568377722901e-07,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Diaminobutyricimonas"
"1047172","Nocardia sp. CS682",7,64625,2.87356472092426e-06,"Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Nocardia"
"113562","Actinoplanes derwentensis",7,106171,3.24769794732402e-06,"Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Actinoplanes"
"632569","Saccharomonospora marina",7,61941,2.94843119747905e-07,"Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Saccharomonospora"
"2003188","Parolsenella catena",7,28861,0.000148086332141059,"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Atopobiaceae","Parolsenella"
"2690837","Eggerthella sp. HF-1101",7,27021,0.00261869198326141,"Bacteria","Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Eggerthella"
"52022","Meiothermus silvanus",7,56840,8.36828921896601e-07,"Bacteria","Deinococcus-Thermus","Deinococci","Thermales","Thermaceae","Meiothermus"
"550","Enterobacter cloacae",7,15517,8.57435396450194e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter"
"729","Haemophilus parainfluenzae",7,10491,0.0350984935754362,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus"
"657387","Kushneria sp. YCWA18",7,122253,2.35922871112319e-07,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Kushneria"
"651","Aeromonas media",7,173125,8.60024027940111e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Aeromonas"
"2057800","Actinomyces qiguomingii",7,80475,4.88835588613783e-07,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces"
"879","Desulfovibrio gigas",7,22868,1.90234325431645e-05,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio"
"894","Desulfobulbus propionicus",7,124821,4.49965902092236e-06,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfobulbus"
"427923","Desulfurivibrio alkaliphilus",7,111298,8.14566122227055e-07,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfurivibrio"
"34","Myxococcus xanthus",7,101972,5.53745927607819e-05,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae","Myxococcus"
"384","Rhizobium leguminosarum",7,78938,1.00683883739268e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Rhizobium"
"359","Agrobacterium rhizogenes",7,96390,5.09482019799796e-07,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Agrobacterium"
"399","Neorhizobium galegae",7,204719,4.40513058848089e-07,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Neorhizobium"
"2709380","Starkeya sp. ORNL1",7,111318,3.6209253321338e-07,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Starkeya"
"2560057","Terasakiella sp. SH-1",7,110969,6.42805584880289e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylocystaceae","Terasakiella"
"2070369","Sulfitobacter sp. JL08",7,180463,2.22462853876459e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Sulfitobacter"
"2587861","Labrenzia sp. THAF82",7,234535,6.19121674128633e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Labrenzia"
"540747","Roseovarius indicus",7,64239,6.32800508003418e-08,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Roseovarius"
"948107","Paraburkholderia sprentiae",7,173265,2.77901500957522e-07,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Paraburkholderia"
"2762322","Variovorax sp. PAMC26660",7,209559,0.000342271026013424,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Variovorax"
"34073","Variovorax paradoxus",7,86897,1.24729359512522e-05,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Variovorax"
"1416806","Bordetella genomosp. 8",7,49228,5.20508830886323e-06,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Bordetella"
"1576550","Candidatus Kinetoplastibacterium sorsogonicusi",7,101395,2.93398543442782e-07,"Bacteria","Proteobacteria","Betaproteobacteria","Rhodocyclales","Azonexaceae","Candidatus Kinetoplastibacterium"
"81028","Treponema brennaborense",7,63499,7.80020858090905e-05,"Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema"
"458033","Chloracidobacterium thermophilum",7,194928,5.91756458484858e-07,"Bacteria","Acidobacteria","Blastocatellia","","","Chloracidobacterium"
"64160","Desulfurobacterium thermolithotrophum",7,104437,8.15406697256125e-07,"Bacteria","Aquificae","Aquificae","Desulfurobacteriales","Desulfurobacteriaceae","Desulfurobacterium"
"1796613","Bacteroides caecimuris",6,19581,0.531606768140484,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"376805","Phocaeicola salanitronis",6,37824,0.0795877293104952,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola"
"1433126","Mucinivorans hirudinis",6,40134,0.00179502438303192,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Mucinivorans"
"28132","Prevotella melaninogenica",6,992,0.00256069092236065,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"52227","Prevotella dentalis",6,25807,0.00283034863027212,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"652716","Prevotella sp. oral taxon 299",6,18198,0.00125878583388686,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"28135","Prevotella oris",6,2750,0.0028380384049808,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"589436","Prevotella fusca",6,10852,0.00194872041404415,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"1642646","Petrimonas mucosa",6,51272,0.00232813327745898,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Dysgonomonadaceae","Petrimonas"
"45243","Capnocytophaga haemolytica",6,40400,2.5581473968878e-05,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga"
"1250205","Gramella sp. MAR_2010_147",6,137095,6.13834643517734e-06,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Gramella"
"2094025","Aureitalea sp. RR4-38",6,205942,1.26244844303232e-05,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Aureitalea"
"2719912","Leeuwenhoekiella sp. ZYFB001",6,97709,5.97857787480337e-05,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Leeuwenhoekiella"
"1721091","Chryseobacterium sp. IHB B 17019",6,45330,2.64102047430183e-05,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium"
"1871047","Chryseobacterium sp.",6,41489,3.42763068567769e-05,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Weeksellaceae","Chryseobacterium"
"2584940","Hymenobacter sp. DG01",6,48435,6.20420864251574e-05,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Hymenobacter"
"388950","Pontibacter akesuensis",6,50687,3.09727290795996e-05,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Pontibacter"
"323450","Pontibacter actiniarum",6,55200,6.53426464235674e-05,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Pontibacter"
"2698458","Nibribacter sp. BT10",6,72990,0.000248825299554426,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Hymenobacteraceae","Nibribacter"
"564064","Spirosoma rigui",6,51346,8.71571768997072e-05,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Spirosoma"
"651143","Fibrella aestuarina",6,52776,4.00136719664456e-05,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Fibrella"
"2494373","Flammeovirga pectinis",6,50602,3.97479435160924e-05,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Flammeovirgaceae","Flammeovirga"
"2321403","Chryseolinea soli",6,72459,1.38077966583196e-05,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Fulvivirgaceae","Chryseolinea"
"28454","Sphingobacterium multivorum",6,34345,0.0226204797810536,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium"
"2703789","Mucilaginibacter sp. 14171R-50",6,67827,0.000429631601453987,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter"
"2305508","Mucilaginibacter sp. HYN0043",6,27022,1.2922956428642e-05,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter"
"2315862","Paraflavitalea soli",6,17570,0.00393463862055157,"Bacteria","Bacteroidetes","Chitinophagia","Chitinophagales","Chitinophagaceae","Paraflavitalea"
"29549","Rhodothermus marinus",6,108744,6.22565058628339e-05,"Bacteria","Bacteroidetes","Chitinophagia","Bacteroidetes Order II. Incertae sedis","Rhodothermaceae","Rhodothermus"
"274539","Chlorobaculum parvum",6,100665,3.13612719774895e-06,"Bacteria","Chlorobi","Chlorobia","Chlorobiales","Chlorobiaceae","Chlorobaculum"
"2479767","Blautia sp. SC05B48",6,18239,5.90238014087666e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia"
"1531","Enterocloster clostridioformis",6,18296,0.00196668016732654,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Enterocloster"
"831","Butyrivibrio fibrisolvens",6,32511,0.000145627616112106,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Butyrivibrio"
"185008","Butyrivibrio hungatei",6,36805,0.000233330398307276,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Butyrivibrio"
"185007","Pseudobutyrivibrio xylanivorans",6,58110,0.000191328316910739,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Pseudobutyrivibrio"
"1796620","Acutalibacter muris",6,59777,0.000122145909627691,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Acutalibacter"
"351091","Oscillibacter valericigenes",6,68305,0.0012600699689651,"Bacteria","Firmicutes","Clostridia","Clostridiales","Oscillospiraceae","Oscillibacter"
"1496","Clostridioides difficile",6,53212,5.32487861663189e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Clostridioides"
"1492","Clostridium butyricum",6,59669,8.16831383549615e-06,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium"
"169679","Clostridium saccharobutylicum",6,19767,1.44948165033915e-07,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium"
"36845","Clostridium intestinale",6,9920,1.35627711425009e-07,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium"
"1504","Clostridium septicum",6,1353,6.71675342883482e-07,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium"
"154046","Hungatella hathewayi",6,12527,0.000752816407433762,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Hungatella"
"2599308","Crassaminicella sp. SY095",6,38287,2.10953380663616e-07,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Crassaminicella"
"2293838","Thermaerobacter sp. PB12/4term",6,70001,0.000134038049683422,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales Family XVII. Incertae Sedis","Thermaerobacter"
"288965","Hungateiclostridium clariflavum",6,101329,5.32072772447248e-06,"Bacteria","Firmicutes","Clostridia","Clostridiales","Hungateiclostridiaceae","Hungateiclostridium"
"712538","Selenomonas sp. oral taxon 478",6,126768,8.25142644609679e-06,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Selenomonadaceae","Selenomonas"
"865","Pectinatus frisingensis",6,36441,7.29216395413459e-05,"Bacteria","Firmicutes","Negativicutes","Selenomonadales","Selenomonadaceae","Pectinatus"
"36854","Desulfitobacterium dehalogenans",6,58416,2.2406141934852e-05,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","Desulfitobacterium"
"1536769","Paenibacillus sp. FSL P4-0081",6,61057,9.72290547365802e-06,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"1464","Paenibacillus larvae",6,34444,2.60652004357774e-06,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"2495582","Paenibacillus albus",6,64154,1.20029678337219e-06,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"2707005","Paenibacillus lutimineralis",6,75285,1.7442299455744e-06,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"2704463","Paenibacillus rhizovicinus",6,99940,6.40985555715638e-06,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus"
"1390","Bacillus amyloliquefaciens",6,87920,1.7532551692221e-06,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"1071078","Bacillus sp. NSP9.1",6,31809,4.28797484130922e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"2014076","Bacillus sp. FJAT-42376",6,57466,4.53307992944908e-07,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"1482","Virgibacillus halodenitrificans",6,39990,8.67813758251245e-07,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Virgibacillus"
"228899","Peribacillus asahii",6,45641,3.1739380541708e-06,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Peribacillus"
"2502791","Salicibibacter halophilus",6,42489,0.0223246667226269,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Salicibibacter"
"386490","Terribacillus goriensis",6,103574,0.00185906439303495,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Terribacillus"
"717609","Caldicellulosiruptor obsidiansis",6,118098,1.12844308088088e-07,"Bacteria","Firmicutes","Clostridia","Thermoanaerobacterales","Thermoanaerobacterales Family III. Incertae Sedis","Caldicellulosiruptor"
"45972","Staphylococcus pasteuri",6,37452,8.24374032423652e-07,"Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus"
"1214604","Tumebacillus algifaecis",6,71541,1.0896879974745e-05,"Bacteria","Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Tumebacillus"
"42838","Ammonifex degensii",6,79987,2.32572521740268e-06,"Bacteria","Firmicutes","Clostridia","Thermoanaerobacterales","Thermoanaerobacteraceae","Ammonifex"
"1316408","Streptococcus sp. HSISM1",6,50985,1.18613970802599e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"712623","Streptococcus sp. oral taxon 061",6,30759,6.70463305646874e-06,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"1328","Streptococcus anginosus",6,20421,3.57130270671838e-06,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"1304","Streptococcus salivarius",6,8067,0.000279209600822439,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"1302","Streptococcus gordonii",6,38042,5.22161341674779e-06,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"1604","Lactobacillus amylovorus",6,58029,3.27544093398014e-05,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus"
